"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3240000","3240000-102-2001-13002","20011120","","03","폐업","02","폐업","20180720","","","","02 4232533","133.71","134814","서울특별시 강동구 길동 457-4번지 ","서울특별시 강동구 천호대로 1131 (길동)","05355","룰루랄라","20180720140504","I","2018-08-31 23:59:59.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","","","유흥업소밀집지역","기타","","","","","","","","","","Y","133.71","","",""
"3240000","3240000-102-2001-13018","20011123","","03","폐업","02","폐업","20090515","","","","02 4716634","183.20","134814","서울특별시 강동구 길동 459-2번지 ","","","별천지","20080128154938","I","2018-08-31 23:59:59.0","룸살롱","212111.336830711    ","448059.842030801    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","183.2","","",""
"3240000","3240000-102-2001-13041","20011130","","03","폐업","02","폐업","20220502","","","","02 4728782","114.37","134814","서울특별시 강동구 길동 446-2","서울특별시 강동구 진황도로 90 (길동)","05355","파티","20220502105729","U","2021-12-05 00:04:00.0","룸살롱","211963.787409013","448212.012860784","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2001-13042","20011130","","03","폐업","02","폐업","20181226","","","","02 4737697","170.85","134814","서울특별시 강동구 길동 457-4번지 ","서울특별시 강동구 천호대로 1131 (길동)","05355","사랑노래주점2","20181226154954","U","2018-12-28 02:40:00.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","","","유흥업소밀집지역","기타","","","","","","","","","","Y","170.85","","",""
"3240000","3240000-102-2001-13064","20011207","","01","영업/정상","01","영업","","","","","02 4890856","187.97","134814","서울특별시 강동구 길동 459-0번지 ","서울특별시 강동구 천호대로177길 10 (길동)","05355","돌체노래주점","20171201170625","I","2018-08-31 23:59:59.0","룸살롱","212091.841625862    ","448085.317977558    ","룸살롱","","","","","","","","","","","","","","Y","187.97","","",""
"3240000","3240000-102-2001-13077","20011211","","03","폐업","02","폐업","20060913","","","","02 4730110","158.88","134010","서울특별시 강동구 길동 459-2번지 402 ","","","돈텔마마","20060213000000","I","2018-08-31 23:59:59.0","룸살롱","212111.336830711    ","448059.842030801    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","158.88","","",""
"3240000","3240000-102-2001-13079","20011211","","03","폐업","02","폐업","20040517","","","","02 4863982","294.85","134814","서울특별시 강동구 길동 456-5번지 ","","","노래세상주점","20031103000000","I","2018-08-31 23:59:59.0","룸살롱","212077.520125302    ","448133.160121928    ","룸살롱","","","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","294.85","","",""
"3240000","3240000-102-2001-13093","20011214","","03","폐업","02","폐업","20220517","","","","02 4295336","98.17","134814","서울특별시 강동구 길동 415-7 지층","서울특별시 강동구 천호대로175길 55 (길동지층)","05354","카카오톡","20220513091159","U","2021-12-04 23:05:00.0","룸살롱","212067.798278551","448341.061539797","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2001-13094","20011215","","03","폐업","02","폐업","20200512","","","","02 4723188","56.08","134814","서울특별시 강동구 길동 458-0번지 ","서울특별시 강동구 진황도로 104 (길동)","05355","부킹","20200512153507","U","2020-05-14 02:40:00.0","룸살롱","212104.475455885    ","448133.185682445    ","룸살롱","","","","","","","","","","","","","","Y","56.08","","",""
"3240000","3240000-102-2001-13101","20011217","","01","영업/정상","01","영업","","","","","02 4786915","172.97","134814","서울특별시 강동구 길동 449-1번지 ","서울특별시 강동구 진황도로 96 (길동)","05355","벌떼","20190705113837","U","2019-07-07 02:40:00.0","룸살롱","212022.198148638    ","448182.326670457    ","룸살롱","","","","","","","","","","","","","","Y","172.97","","",""
"3240000","3240000-102-2001-13128","20011227","","03","폐업","02","폐업","20040430","","","","02 4747789","243.60","134814","서울특별시 강동구 길동 459-2번지 중부빌딩502 ","","","다이아나 가요주점","20030115000000","I","2018-08-31 23:59:59.0","스텐드바","212111.336830711    ","448059.842030801    ","스텐드바","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","243.6","","",""
"3240000","3240000-102-2001-13129","20010117","","01","영업/정상","01","영업","","","","","02  487 6947","198.40","134814","서울특별시 강동구 길동 413-50 ","서울특별시 강동구 천호대로177길 34 (길동)","05353","요지경세상","20211026145411","U","2021-10-28 02:40:00.0","카바레","212127.772315316    ","448197.171823144    ","카바레","0","0","유흥업소밀집지역","자율","","","","","","","","","","Y","198.4","","",""
"3240000","3240000-102-2002-13197","20020128","","03","폐업","02","폐업","20120529","","","","02 4708213","86.94","134814","서울특별시 강동구 길동 457-1번지 ","","","신화","20080128155240","I","2018-08-31 23:59:59.0","룸살롱","212062.685873527    ","448097.972840302    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","86.94","","",""
"3240000","3240000-102-2002-13231","20020219","","03","폐업","02","폐업","20060530","","","","02 4765554","143.36","134010","서울특별시 강동구 길동 458-3번지 4 ","","","7080학창시절","20060421000000","I","2018-08-31 23:59:59.0","룸살롱","212131.75626657     ","448108.629965194    ","룸살롱","","","","","","","","","","","","","","N","143.36","","",""
"3240000","3240000-102-2002-13269","20020305","","01","영업/정상","01","영업","","","","","02 4841730","59.32","134874","서울특별시 강동구 천호동 429-4","서울특별시 강동구 올림픽로72길 13 지1층 (천호동)","05328","아미","20220623103922","U","2021-12-05 22:05:00.0","룸살롱","210942.76114686","448620.905620636","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2002-13394","20020412","","03","폐업","02","폐업","20091111","","","","0230132112","97.90","134825","서울특별시 강동구 명일동 47-1번지 ","","","뉴월드","20081202160209","I","2018-08-31 23:59:59.0","룸살롱","213584.864293281    ","450222.008091583    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","97.9","","",""
"3240000","3240000-102-2002-13399","20020416","","03","폐업","02","폐업","20071129","","","","02 7413003","137.00","134825","서울특별시 강동구 명일동 47-10번지 ","","","노래주점","20021004000000","I","2018-08-31 23:59:59.0","룸살롱","213674.493379728    ","450160.936702182    ","룸살롱","","","기타","자율","상수도전용","","","","","","","","","N","137","","",""
"3240000","3240000-102-2002-13421","20020423","","03","폐업","02","폐업","20110830","","","","02 4843271","112.51","134814","서울특별시 강동구 길동 414-4번지 ","","","정든노래유흥주점","20080128155407","I","2018-08-31 23:59:59.0","룸살롱","212078.284279369    ","448257.541433568    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","112.51","","",""
"3240000","3240000-102-2002-13534","20020605","","03","폐업","02","폐업","20100901","","","","024743 317","88.09","134814","서울특별시 강동구 길동 413-13번지 ","","","체르니","20090202103448","I","2018-08-31 23:59:59.0","룸살롱","212117.206942934    ","448171.400384865    ","룸살롱","0","0","기타","자율","상수도전용","","","","","","","","","N","88.09","","",""
"3240000","3240000-102-2002-13540","20020605","","03","폐업","02","폐업","20120529","","","","02 4852030","89.59","134872","서울특별시 강동구 천호동 416-15번지 ","","","밤과음악사이가요리믹스1","20120217151045","I","2018-08-31 23:59:59.0","룸살롱","211076.529990739    ","448654.135272697    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","89.59","","",""
"3240000","3240000-102-2002-13541","20020607","","01","영업/정상","01","영업","","","","","02  470 4353","121.20","134880","서울특별시 강동구 길동 387-12번지 ","서울특별시 강동구 양재대로111길 34 (길동)","05353","앵두노래주점","20171201170513","I","2018-08-31 23:59:59.0","룸살롱","212106.892927203    ","448374.126315298    ","룸살롱","0","0","","자율","","","","","","","","","","Y","121.2","","",""
"3240000","3240000-102-2002-13542","20020614","","03","폐업","02","폐업","20120716","","","","02 4416676","177.40","134825","서울특별시 강동구 명일동 48-5번지 ","","","워커힐노래룸타운","20110103112156","I","2018-08-31 23:59:59.0","룸살롱","213680.993194221    ","450050.898833786    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","177.4","","",""
"3240000","3240000-102-2002-13543","20020607","","03","폐업","02","폐업","20121228","","","","","87.46","134825","서울특별시 강동구 명일동 47-10번지 지하1층 ","","","노래사랑","20020625000000","I","2018-08-31 23:59:59.0","룸살롱","213674.493379728    ","450160.936702182    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","87.46","","",""
"3240000","3240000-102-2002-13544","20020702","","03","폐업","02","폐업","20100901","","","","","157.33","134814","서울특별시 강동구 길동 458-3번지 ","","","굿데이노래주점","20070905142558","I","2018-08-31 23:59:59.0","룸살롱","212131.75626657     ","448108.629965194    ","룸살롱","","","","","","","","","","","","","","N","157.33","","",""
"3240000","3240000-102-2002-13545","20020724","","01","영업/정상","01","영업","","","","","","135.37","134814","서울특별시 강동구 길동 448-1 ","서울특별시 강동구 진황도로 94 (길동)","05355","하트","20211113145429","U","2021-11-15 02:40:00.0","룸살롱","212005.336582581    ","448190.898723758    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","135.37","","",""
"3240000","3240000-102-2002-13546","20020726","","03","폐업","02","폐업","20030217","","","","","","134874","서울특별시 강동구 천호동 425-5번지 ","","","아라비안관광나이트","20030217000000","I","2018-08-31 23:59:59.0","카바레","210970.75707265     ","448713.31669728     ","카바레","0","0","유흥업소밀집지역","","","","","","","","","","","N","0","","",""
"3240000","3240000-102-2002-13547","20020726","","03","폐업","02","폐업","20040503","","","","","151.20","134814","서울특별시 강동구 길동 456-5번지 2층 ","","","클릭비지니스크럽","20030103000000","I","2018-08-31 23:59:59.0","룸살롱","212077.520125302    ","448133.160121928    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","151.2","","",""
"3240000","3240000-102-2002-13548","20020816","","03","폐업","02","폐업","20080519","","","","","122.90","134814","서울특별시 강동구 길동 458-2번지 ","","","박하사탕","20080324174331","I","2018-08-31 23:59:59.0","룸살롱","212105.982273849    ","448110.885016364    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","122.9","","",""
"3240000","3240000-102-2002-13549","20020904","","03","폐업","02","폐업","20030731","","","","02 4771900","141.24","134874","서울특별시 강동구 천호동 425-71번지 ","","","도우미 노래뱅크","20021228000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","141.24","","",""
"3240000","3240000-102-2002-13550","20021101","","03","폐업","02","폐업","20151026","","","","","357.53","134814","서울특별시 강동구 길동 456-1번지 ","서울특별시 강동구 진황도로 98 (길동)","05355","대월","20120308170711","I","2018-08-31 23:59:59.0","룸살롱","212053.611075047    ","448162.308765932    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","357.53","","",""
"3240000","3240000-102-2002-13551","20021104","","01","영업/정상","01","영업","","","","","02 4704119","190.28","134880","서울특별시 강동구 길동 387-11 ","서울특별시 강동구 천중로40길 77 (길동)","05353","궁전","20210928172453","U","2021-09-30 02:40:00.0","룸살롱","212117.122220343    ","448386.074909082    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","190.28","","",""
"3240000","3240000-102-2002-13552","20021119","","03","폐업","02","폐업","20070531","","","","02 4893848","328.22","134814","서울특별시 강동구 길동 458-3번지 ","","","전국노래자랑","20030106000000","I","2018-08-31 23:59:59.0","룸살롱","212131.75626657     ","448108.629965194    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","328.22","","",""
"3240000","3240000-102-2002-13553","20021218","","01","영업/정상","01","영업","","","","","","177.36","134814","서울특별시 강동구 길동 459-2 3층302호 ","서울특별시 강동구 천호대로 1135 (길동3층302호)","05355","야화7080","20201207214143","U","2020-12-09 02:40:00.0","룸살롱","212111.336830711    ","448059.842030801    ","룸살롱","","","","","","","","","","","","","","Y","177.36","","",""
"3240000","3240000-102-2003-00001","20030213","","03","폐업","02","폐업","20200530","","","","02 4890070","558.00","134814","서울특별시 강동구 길동 415-18번지 2층 ","서울특별시 강동구 진황도로 93 (길동2층)","05354","하루주점","20200506134625","U","2020-05-08 02:40:00.0","룸살롱","212025.713738228    ","448227.378064025    ","룸살롱","0","0","","","상수도전용","","","","","","","","","Y","558","","",""
"3240000","3240000-102-2003-00002","20030407","","01","영업/정상","01","영업","","","","","02 4740310","102.60","134814","서울특별시 강동구 길동 413-42 지하1층 ","서울특별시 강동구 양재대로109길 11 (길동)","05353","체스노래주점","20211103144118","U","2021-11-05 02:40:00.0","룸살롱","212253.15270300000  ","448526.02005900000  ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","102.6","","",""
"3240000","3240000-102-2003-00003","20030422","","03","폐업","02","폐업","20210805","","","","02 4770888","163.40","134814","서울특별시 강동구 길동 446-2 ","서울특별시 강동구 진황도로 90 (길동)","05355","VIP노래주점","20210805110312","U","2021-08-07 02:40:00.0","룸살롱","211963.787409013    ","448212.012860784    ","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","163.4","","",""
"3240000","3240000-102-2003-00004","20030603","","03","폐업","02","폐업","20200512","","","","","97.02","134814","서울특별시 강동구 길동 458번지 ","서울특별시 강동구 진황도로 104 (길동)","05355","비너스","20200512143311","U","2020-05-14 02:40:00.0","룸살롱","212104.475455885    ","448133.185682445    ","룸살롱","0","0","","","","","","","","","","","","Y","97.02","","",""
"3240000","3240000-102-2003-00005","20030616","","01","영업/정상","01","영업","","","","","","66.48","134814","서울특별시 강동구 길동 413-10 ","서울특별시 강동구 천호대로177길 48 (길동)","05353","님과함께","20211118100558","U","2021-11-20 02:40:00.0","룸살롱","212142.552925973    ","448271.119156003    ","룸살롱","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","66.48","","",""
"3240000","3240000-102-2003-00006","20030716","","01","영업/정상","01","영업","","","","","02 4731581","77.22","134880","서울특별시 강동구 길동 389-4번지 ","서울특별시 강동구 양재대로111길 8 (길동)","05353","코리아","20171201170234","I","2018-08-31 23:59:59.0","룸살롱","212237.193846835    ","448335.191890672    ","룸살롱","0","0","","","상수도전용","","","","","","","","","Y","77.22","","",""
"3240000","3240000-102-2003-00007","20031201","","01","영업/정상","01","영업","","","","","02 4842738","71.38","134872","서울특별시 강동구 천호동 415-5 지하1층 ","서울특별시 강동구 올림픽로70길 47 (천호동지하1층)","05329","K2 노래터","20210312093147","U","2021-03-14 02:40:00.0","룸살롱","211092.729067833    ","448572.315183626    ","룸살롱","1","1","유흥업소밀집지역","우수","상수도전용","","","","","","","","","Y","71.38","","",""
"3240000","3240000-102-2003-00008","20031208","","03","폐업","02","폐업","20100901","","","","02 4835993","81.36","134814","서울특별시 강동구 길동 413-13번지 지층 ","","","앵콜","20080225154006","I","2018-08-31 23:59:59.0","룸살롱","212117.206942934    ","448171.400384865    ","룸살롱","1","2","유흥업소밀집지역","","상수도전용","","","","","","","","","N","81.36","","",""
"3240000","3240000-102-2003-00009","20031223","","01","영업/정상","01","영업","","","","","02 4703145","98.31","134814","서울특별시 강동구 길동 412-14번지 ","서울특별시 강동구 양재대로109길 22 (길동)","05353","보스","20171201164918","I","2018-08-31 23:59:59.0","룸살롱","212205.787403233    ","448264.640144162    ","룸살롱","","","","","","","","","","","","","","Y","98.31","","",""
"3240000","3240000-102-2004-00001","20040108","","03","폐업","02","폐업","20040305","","","","02 4748294","107.71","134874","서울특별시 강동구 천호동 425-14번지 ","","","영유흥주점","20040108000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","1","1","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","107.71","","",""
"3240000","3240000-102-2004-00002","20040109","","01","영업/정상","01","영업","","","","","02 4726997","171.12","134814","서울특별시 강동구 길동 446-2 ","서울특별시 강동구 진황도로 90 (길동)","05355","로마","20211124144555","U","2021-11-26 02:40:00.0","룸살롱","211963.787409013    ","448212.012860784    ","룸살롱","1","2","유흥업소밀집지역","우수","상수도전용","0","0","0","0","0","","0","0","Y","171.12","","",""
"3240000","3240000-102-2004-00003","20041109","","01","영업/정상","01","영업","","","","","02  04790888","79.48","134814","서울특별시 강동구 길동 458-6번지 지하 ","서울특별시 강동구 천호대로177길 16 (길동지하)","05355","아노래짱","20171201164858","I","2018-08-31 23:59:59.0","룸살롱","212102.520890186    ","448099.228692808    ","룸살롱","0","0","","","","","","","","","","","","Y","79.48","","",""
"3240000","3240000-102-2004-00004","20041223","","01","영업/정상","01","영업","","","","","02   4891730","57.32","134814","서울특별시 강동구 길동 413-50 ","서울특별시 강동구 천호대로177길 34 (길동)","05353","샤넬","20201125103023","U","2020-11-27 02:40:00.0","룸살롱","212127.772315316    ","448197.171823144    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","Y","57.32","","",""
"3240000","3240000-102-2004-00005","20041224","","03","폐업","02","폐업","20061030","","","","02 4849889","93.00","134872","서울특별시 강동구 천호동 416-2번지 ","","","블르","20050901000000","I","2018-08-31 23:59:59.0","룸살롱","211094.809375939    ","448664.122740002    ","룸살롱","2","1","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","93","","",""
"3240000","3240000-102-2004-00006","20041230","","03","폐업","02","폐업","20130401","","","","02 4787321","70.31","134872","서울특별시 강동구 천호동 416-6번지 ","","","밤과음악사이가요리믹스2","20120217145953","I","2018-08-31 23:59:59.0","룸살롱","211088.078271674    ","448650.667001679    ","룸살롱","1","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","70.31","","",""
"3240000","3240000-102-2005-00001","20050413","","03","폐업","02","폐업","20061030","","","","02 4753663","93.42","134872","서울특별시 강동구 천호동 416-2 2층 ","","","모아","20200908210031","U","2020-09-10 02:40:00.0","룸살롱","211094.809375939    ","448664.122740002    ","룸살롱","1","2","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","93.42","","",""
"3240000","3240000-102-2005-00002","20051018","","01","영업/정상","01","영업","","","","","02  483 0008","148.60","134814","서울특별시 강동구 길동 449-1 (2층) ","서울특별시 강동구 진황도로 96 (길동(2층))","05355","수","20201207213251","U","2020-12-09 02:40:00.0","룸살롱","212022.198148638    ","448182.326670457    ","룸살롱","2","3","학교정화(상대)","우수","상수도전용","","","","","","","","","Y","148.6","","",""
"3240000","3240000-102-2005-00003","20051115","","03","폐업","02","폐업","20170322","","","","02  487 1554","367.47","134814","서울특별시 강동구 길동 456-4번지 ","서울특별시 강동구 천호대로175길 14 (길동)","05355","룰루랄라","20150522125855","I","2018-08-31 23:59:59.0","룸살롱","212042.658352859    ","448124.725618288    ","룸살롱","5","0","기타","우수","","","","","","","","","","N","367.47","","",""
"3240000","3240000-102-2006-00001","20060110","","03","폐업","02","폐업","20140320","","","","","97.10","134872","서울특별시 강동구 천호동 416-5번지 지상 2층 ","서울특별시 강동구 구천면로24길 11 (천호동지상 2층)","05329","오샤레","20120912135438","I","2018-08-31 23:59:59.0","룸살롱","211080.924701849    ","448665.20259174     ","룸살롱","1","3","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","97.1","","",""
"3240000","3240000-102-2006-00002","20060110","","03","폐업","02","폐업","20130912","","","","","82.19","134872","서울특별시 강동구 천호동 416-5번지 지하 1층 ","","","에스(S)","20120921152033","I","2018-08-31 23:59:59.0","룸살롱","211080.924701849    ","448665.20259174     ","룸살롱","1","1","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","82.19","","",""
"3240000","3240000-102-2006-00003","20060213","","03","폐업","02","폐업","20060525","","","","02 4831144","188.61","134864","서울특별시 강동구 천호동 449-49번지 지하1층 ","","","힐탑유흥주점","20060213000000","I","2018-08-31 23:59:59.0","룸살롱","211542.314116941    ","448273.114107211    ","룸살롱","2","2","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","188.61","","",""
"3240000","3240000-102-2006-00004","20060221","","03","폐업","02","폐업","20080403","","","","02 4891282","99.00","134814","서울특별시 강동구 길동 457-2번지 지상2층 ","","","천국주점","20060407000000","I","2018-08-31 23:59:59.0","룸살롱","212021.772146854    ","448081.323051224    ","룸살롱","2","2","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","99","","",""
"3240000","3240000-102-2006-00005","20060529","","01","영업/정상","01","영업","","","","","02 4709799","97.05","134871","서울특별시 강동구 천호동 550-7 ","서울특별시 강동구 진황도로 3 (천호동)","05334","제니아노래광장","20201217111432","U","2020-12-19 02:40:00.0","비어(바)살롱","211266.478731637    ","448675.520340362    ","비어(바)살롱","","","","","","","","","","","","","","Y","97.05","","",""
"3240000","3240000-102-2006-00006","20061116","","01","영업/정상","01","영업","","","","","","147.35","134814","서울특별시 강동구 길동 450번지 3층 ","서울특별시 강동구 천호대로175길 21 (길동3층)","05355","첼로","20190424162403","U","2019-04-26 02:40:00.0","룸살롱","212011.067808719    ","448166.552513922    ","룸살롱","0","0","학교정화(상대)","자율","","","","","","","","","","Y","147.35","","",""
"3240000","3240000-102-2006-00007","20061129","","03","폐업","02","폐업","20170816","","","","02 4753663","93.00","134872","서울특별시 강동구 천호동 416-2번지 1층 ","서울특별시 강동구 구천면로24길 11-1 (천호동1층)","","갤럭시9","20170816141713","I","2018-08-31 23:59:59.0","기타","211094.809375939    ","448664.122740002    ","기타","0","0","","","","","","","","","","","","N","93","","",""
"3240000","3240000-102-2006-00008","20061129","","03","폐업","02","폐업","20181212","","","","02 4753663","93.42","134872","서울특별시 강동구 천호동 416-2번지 2층 ","서울특별시 강동구 구천면로24길 11-1 (천호동2층)","","모아","20181212110459","U","2018-12-14 02:40:00.0","기타","211094.809375939    ","448664.122740002    ","기타","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","Y","93.42","","",""
"3240000","3240000-102-2006-00009","20061201","","01","영업/정상","01","영업","","","","","","143.36","134814","서울특별시 강동구 길동 458-3 2층 ","서울특별시 강동구 진황도로 110 (길동2층)","05355","항아리","20210504091318","U","2021-05-06 02:40:00.0","룸살롱","212131.75626657     ","448108.629965194    ","룸살롱","0","0","기타","기타","","","","","","","","","","Y","143.36","","",""
"3240000","3240000-102-2006-00010","20061220","","01","영업/정상","01","영업","","","","","","177.22","134814","서울특별시 강동구 길동 454-1 ","서울특별시 강동구 천호대로 1121 (길동)","05355","앤비시노래장주점","20201207213829","U","2020-12-09 02:40:00.0","룸살롱","211980.248325806    ","448111.060277943    ","룸살롱","0","0","학교정화(상대)","자율","","","","","","","","","","Y","177.22","","",""
"3240000","3240000-102-2006-00011","20061222","","01","영업/정상","01","영업","","","","","","292.10","134814","서울특별시 강동구 길동 413-50 지하1층 ","서울특별시 강동구 천호대로177길 34 (길동지하1층)","05353","꿀단지","20210722091813","U","2021-07-24 02:40:00.0","룸살롱","212127.772315316    ","448197.171823144    ","룸살롱","0","0","유흥업소밀집지역","","","0","0","0","0","0","","0","0","Y","292.1","","",""
"3240000","3240000-102-2007-00001","20070202","","03","폐업","02","폐업","20070507","","","","","246.40","134872","서울특별시 강동구 천호동 416-10번지 ","","","캔디노래클럽","20070202000000","I","2018-08-31 23:59:59.0","룸살롱","211076.194318424    ","448620.042861221    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","246.4","","",""
"3240000","3240000-102-2007-00002","20070528","","03","폐업","02","폐업","20070612","","","","","80.29","134814","서울특별시 강동구 길동 457-4번지 2층 ","","","러브러브노래주점","20070528000000","I","2018-08-31 23:59:59.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","80.29","","",""
"3240000","3240000-102-2007-00003","20070615","","03","폐업","02","폐업","20090529","","","","","246.40","134872","서울특별시 강동구 천호동 416-10번지 지하1층 ","","","캔디","20070705090654","I","2018-08-31 23:59:59.0","기타","211076.194318424    ","448620.042861221    ","기타","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","246.4","","",""
"3240000","3240000-102-2007-00004","20070703","","03","폐업","02","폐업","20120531","","","","","165.80","134010","서울특별시 강동구 길동 458-3번지 ","","","노래자랑유흥","20120507163015","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","","","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","165.8","","",""
"3240000","3240000-102-2007-00005","20070709","","01","영업/정상","01","영업","","","","","","94.62","134010","서울특별시 강동구 길동 458-3번지 2층 ","서울특별시 강동구 진황도로 110 (길동2층)","05355","전국주점","20181127134449","U","2018-11-29 02:40:00.0","룸살롱","212151.857506442    ","448099.905457949    ","룸살롱","","","","","","","","","","","","","","Y","94.62","","",""
"3240000","3240000-102-2007-00006","20070713","","03","폐업","02","폐업","20110418","","","","","148.60","134010","서울특별시 강동구 길동 449-1번지 ","","","몽몽노래클럽","20090803113655","I","2018-08-31 23:59:59.0","기타","","","기타","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","148.6","","",""
"3240000","3240000-102-2007-00007","20070719","","03","폐업","02","폐업","20080201","","","","","255.34","134010","서울특별시 강동구 길동 459-3번지 3층 ","","","비타민","20070719170821","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","255.34","","",""
"3240000","3240000-102-2007-00008","20070723","","03","폐업","02","폐업","20180322","","","","02  484 5034","90.00","134010","서울특별시 강동구 길동 457-4번지 2층 ","서울특별시 강동구 천호대로 1131 (길동2층)","05355","써니써니","20180322132126","I","2018-08-31 23:59:59.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","Y","90","","",""
"3240000","3240000-102-2008-00001","20080115","","03","폐업","02","폐업","20180817","","","","02  474 2526","92.92","134814","서울특별시 강동구 길동 457-4번지 ","서울특별시 강동구 천호대로 1131 (길동)","05355","코리아","20180817174721","I","2018-08-31 23:59:59.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","Y","92.92","","",""
"3240000","3240000-102-2008-00002","20080215","","03","폐업","02","폐업","20120628","","","","02  474 7725","165.36","134814","서울특별시 강동구 길동 457-1번지 1층 ","","","신다르크","20080215154412","I","2018-08-31 23:59:59.0","룸살롱","212062.685873527    ","448097.972840302    ","룸살롱","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","165.36","","",""
"3240000","3240000-102-2008-00003","20080304","","01","영업/정상","01","영업","","","","","02  485 4948","73.00","134814","서울특별시 강동구 길동 415-7 2층","서울특별시 강동구 천호대로175길 55 (길동2층)","05354","비바","20220715155504","U","2021-12-06 23:07:00.0","룸살롱","212067.798278551","448341.061539797","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2008-00004","20080408","","03","폐업","02","폐업","20130822","","","","","155.25","134874","서울특별시 강동구 천호동 430-14번지 지하1층 ","","","스타노래주점","20110920142024","I","2018-08-31 23:59:59.0","룸살롱","210905.120429143    ","448608.917149869    ","룸살롱","","","유흥업소밀집지역","우수","","","","","","","","","","N","155.25","","",""
"3240000","3240000-102-2008-00005","20080423","","03","폐업","02","폐업","20190426","","","","","176.96","134814","서울특별시 강동구 길동 414-9번지 지하1층 ","서울특별시 강동구 천호대로177길 41 (길동지하1층)","05353","무조건","20190426151038","U","2019-04-28 02:40:00.0","룸살롱","212112.777293643    ","448266.564306193    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","Y","176.96","","",""
